1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 6.691543904548910682e+00 2.336828168039496223e+00
1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 6.691543904548910682e+00 8.478116001338208418e-01
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000056e-01 9.818907893879539328e-01 1.000680628787818627e+01
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000056e-01 9.818907893879539328e-01 6.094558366483525447e+00
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000056e-01 9.818907893879539328e-01 9.818907893879539328e-01
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000000e+00 9.818907893879539328e-01 6.920944727096852489e+00
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 9.818907893879539328e-01 5.011736429736824761e+00
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+00 9.818907893879539328e-01 9.774078752244071966e-01
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 1.000000000000000000e+01 9.818907893879539328e-01 3.153249993509528171e+00
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 9.818907893879539328e-01 2.338768343415702944e+00
1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 9.818907893879539328e-01 7.700005387888197994e-01
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01 8.026386563327083223e+00 1.103633153430084946e+01
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 8.026386563327083223e+00 6.620804781555491125e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 8.026386563327083223e+00 1.038237795397150887e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 8.026386563327083223e+00 8.026386563327083223e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 8.026386563327083223e+00 5.616753855413151086e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 8.026386563327083223e+00 1.034531568096130227e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+01 8.026386563327083223e+00 4.045048237375035605e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 8.026386563327083223e+00 2.970939790105616485e+00
1.000000000000000056e-01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 8.026386563327083223e+00 8.603831095480973801e-01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01 5.681356172480143130e+00 1.068577474123815385e+01
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 5.681356172480143130e+00 6.695228238210892968e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 5.681356172480143130e+00 1.101185572049780292e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 5.681356172480143130e+00 7.933146002487725390e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 5.681356172480143130e+00 5.681356172480143130e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 5.681356172480143130e+00 1.096782281360032751e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+01 5.681356172480143130e+00 4.096610787730888603e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 5.681356172480143130e+00 3.010429480903811683e+00
1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.681356172480143130e+00 8.930967414792189141e-01
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000056e-01 1.000315631732011878e+00 9.769397525452587772e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000056e-01 1.000315631732011878e+00 6.112963931780921456e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 1.000315631732011878e+00 1.004584416740322395e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+00 1.000315631732011878e+00 6.994163206904508101e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 1.000315631732011878e+00 5.105874721503793623e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000315631732011878e+00 1.000315631732011878e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 1.000000000000000000e+01 1.000315631732011878e+00 2.986530253553619563e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+01 1.000315631732011878e+00 2.301244336805910784e+00
1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000315631732011878e+00 7.964548251697635139e-01
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 3.849021332635969905e+00 9.871501836661970231e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 3.849021332635969905e+00 6.101432488773448348e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 3.849021332635969905e+00 9.946301347048629449e-01
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 3.849021332635969905e+00 7.397533802791288693e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 3.849021332635969905e+00 5.234214481940842489e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 3.849021332635969905e+00 9.910401432714777137e-01
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 3.849021332635969905e+00 3.849021332635969905e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 3.849021332635969905e+00 2.827211470580248687e+00
1.000000000000000056e-01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 3.849021332635969905e+00 8.221279359832979194e-01
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 2.685421729023662607e+00 9.191982615210159580e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 2.685421729023662607e+00 5.697012181580650925e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 2.685421729023662607e+00 9.292715741485857439e-01
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 2.685421729023662607e+00 6.971050579392532143e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 2.685421729023662607e+00 4.918101095645870835e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 2.685421729023662607e+00 9.260727993596402641e-01
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 2.685421729023662607e+00 3.656568470015125083e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 2.685421729023662607e+00 2.685421729023662607e+00
1.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 2.685421729023662607e+00 7.746378179787456464e-01
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000056e-01 7.979707999263276896e-01 9.728153473669166829e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000056e-01 7.979707999263276896e-01 5.978271186826223271e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 7.979707999263276896e-01 9.701309270229008241e-01
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+00 7.979707999263276896e-01 7.199023499274758819e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+00 7.979707999263276896e-01 5.100114061070684102e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 7.979707999263276896e-01 9.665499499188455745e-01
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000056e-01 1.000000000000000000e+01 7.979707999263276896e-01 3.713964499213032067e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+00 1.000000000000000000e+01 7.979707999263276896e-01 2.728354671045957858e+00
1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 1.000000000000000000e+01 7.979707999263276896e-01 7.979707999263276896e-01
